NO_NAME,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
288,525386,3,0,0,1,2,2,0.692883636,1,1,1,1,10238,10000,0,2,0,1,0
289,500215,3,0,0,3,0,2,0.577702853,1,1,0,1,10238,11000,0,2,0,3,0
290,572994,2,1,0,2,2,2,0.664065014,1,0,1,1,10238,11000,0,0,1,1,0
291,58735,2,1,0,2,0,2,0.489702406,0,0,0,0,10238,11697.00321,0,3,0,1,0
292,319953,1,0,1,0,1,1,0.282869481,0,1,1,0,10238,13000,1,0,0,0,1
293,487355,2,1,0,0,0,3,0.431700412,0,1,0,1,10238,10000,0,0,0,0,1
294,232470,0,1,0,0,2,1,0.126453431,1,1,0,1,10238,14000,0,0,0,0,1
295,565198,0,1,0,0,1,1,0.28599761,0,1,0,1,10238,12000,0,0,0,0,1
296,371727,1,1,0,1,2,2,0.543007443,1,0,0,1,10238,15000,0,1,0,1,0
297,165944,1,1,0,1,0,0,0.370656785,1,1,0,1,32765,11697.00321,0,6,0,1,0
298,532459,0,0,0,0,0,1,0.379289868,0,1,0,0,10238,18000,1,0,0,0,0
299,613091,3,0,0,2,0,2,0.791710111,1,0,1,1,32765,11000,0,5,0,2,0
300,88882,1,0,0,1,0,3,0.471796309,0,1,1,1,10238,5000,0,0,0,2,0
301,187197,1,1,0,1,2,2,0.469563877,0,1,1,0,10238,12000,0,0,0,0,0
302,351757,1,0,0,1,1,3,0.62863315,0,1,1,1,21217,9000,0,0,1,2,1
303,735929,0,1,0,0,0,1,0.344818056,0,1,0,1,10238,10000,0,0,0,0,1
304,224890,2,1,0,2,0,2,0.547822591,1,1,0,0,10238,15000,1,5,0,1,0
305,864601,0,1,0,0,0,1,0.339864835,0,1,0,0,10238,16000,0,0,0,0,1
306,485798,0,0,0,0,0,1,0.289787144,0,0,0,0,10238,13000,0,0,0,0,0
307,733833,0,1,0,0,2,0,0.597934786,1,1,1,1,92101,13000,0,0,0,0,1
308,750465,1,0,0,0,1,3,0.369293079,0,1,0,1,10238,14000,0,0,0,0,1
309,660556,3,1,0,3,1,3,0.417125037,1,1,1,1,10238,9000,0,6,1,6,0
310,28109,2,1,0,2,2,2,0.570277671,1,1,1,0,32765,7000,0,5,1,4,0
311,219960,2,0,0,2,0,0,0.534048338,1,1,0,0,10238,16000,1,1,0,0,1
312,252894,2,1,0,2,2,2,0.559379118,0,0,1,1,32765,11000,0,5,0,0,0
313,76297,2,1,0,0,2,2,0.596828006,1,0,1,1,92101,13000,0,0,0,0,0
314,763891,3,0,0,3,2,2,0.640948803,1,0,1,1,10238,11697.00321,0,2,1,4,0
315,403707,2,0,1,2,0,0,0.586062751,0,1,0,1,32765,13000,1,2,1,0,0
316,792734,2,0,0,0,2,2,0.616824778,1,0,1,1,10238,9000,0,0,0,0,0
317,268227,3,1,1,3,0,0,0.322466018,1,0,1,1,10238,11697.00321,0,2,0,1,0
318,519764,3,1,0,3,1,0,0.344957865,1,1,0,1,32765,15000,0,7,0,0,0
319,912172,0,1,0,0,2,2,0.715403423,1,0,1,1,32765,10000,0,0,0,0,0
320,560068,1,1,0,1,0,3,0.408292006,1,1,1,0,10238,10000,0,1,0,1,1
321,652414,0,1,0,0,1,1,0.270844012,0,1,0,1,10238,11697.00321,0,0,0,0,1
322,126077,1,0,0,1,2,2,0.606735715,1,1,0,1,10238,12000,0,1,0,2,0
323,220269,3,0,0,3,2,2,0.582468018,1,1,0,1,10238,14000,0,1,1,3,0
324,136946,3,1,0,0,0,2,0.606220645,1,1,1,1,10238,11697.00321,0,0,0,0,0
325,379940,1,1,0,0,2,2,0.485186775,1,1,0,0,32765,12000,0,0,0,0,1
326,856902,1,0,0,1,0,0,0.755633866,0,1,0,1,10238,16000,0,0,0,0,1
327,241888,0,1,0,0,2,1,0.291208626,0,1,0,1,32765,11000,0,0,0,0,1
328,908199,1,0,0,1,2,2,0.616111724,1,0,0,0,10238,13000,0,0,0,0,0
329,373218,2,0,1,1,0,3,0.47123614,1,1,0,0,10238,12000,0,0,0,0,0
330,656042,3,0,0,3,2,2,0.678237022,1,0,1,1,10238,11697.00321,0,2,0,7,0
331,313500,2,1,0,2,0,0,0.515348646,1,1,1,1,10238,10000,0,1,0,2,0
332,919241,3,1,0,1,0,2,0.507690849,1,0,1,1,32765,7000,0,3,1,4,0
333,647888,2,0,0,1,1,3,0.509910297,0,1,0,0,10238,13000,0,0,0,1,0
334,161832,2,0,0,0,1,3,0.503859735,0,1,1,1,10238,11000,0,0,0,0,1
335,476769,2,1,0,2,2,0,0.577135942,0,1,1,1,10238,7000,0,4,0,3,0
336,431314,1,1,0,0,2,0,0.647755497,1,1,1,1,10238,11697.00321,0,0,0,0,0
337,351356,3,1,0,0,2,2,0.541915239,0,1,0,1,32765,11000,0,0,0,0,1
338,447424,2,1,0,2,0,0,0.577813184,1,1,0,0,10238,12000,0,3,2,4,0
339,201707,2,1,0,2,0,0,0.495350284,1,1,0,1,32765,9000,0,4,1,2,0
340,903320,0,1,0,0,0,1,0.452676559,0,1,1,0,10238,12000,0,0,0,0,1
341,486639,0,1,0,0,2,0,0.616426204,1,1,1,1,32765,11000,0,0,0,0,1
342,252686,1,1,0,1,2,0,0.345726188,1,0,0,0,32765,13000,0,2,0,1,0
343,233200,1,0,0,0,2,0,0.584127353,0,1,0,0,10238,14000,0,0,0,0,1
344,667165,2,0,0,2,2,2,0.611701818,0,1,1,0,32765,9000,0,5,0,1,0
345,950296,3,0,0,3,0,2,0.545890074,1,0,0,1,21217,15000,0,1,0,0,1
346,243888,1,1,0,1,1,1,0.143656848,0,1,0,0,10238,17000,0,1,0,1,0
347,605896,1,0,0,1,1,1,0.326240339,1,1,0,1,32765,13000,0,2,0,0,1
348,871858,1,1,1,0,0,1,0.280654381,0,1,0,1,10238,14000,0,0,0,0,1
349,200829,2,0,0,2,2,2,0.629528567,1,0,1,1,10238,9000,0,1,1,1,0
350,319494,3,0,0,0,0,2,0.730677463,1,0,1,1,10238,13000,0,0,0,0,0
351,959164,0,1,0,0,2,0,0.578371217,1,1,0,0,10238,13000,0,0,0,0,1
352,444813,2,1,0,2,2,2,0.598079953,1,0,1,1,10238,7000,0,2,0,4,0
353,675192,2,1,0,1,1,0,0.481662751,1,1,0,0,10238,10000,0,2,0,1,0
354,546719,2,1,0,1,0,3,0.251622709,0,1,1,1,10238,12000,1,2,1,1,0
355,96803,2,0,0,2,2,2,0.587289381,1,0,1,0,32765,12000,0,1,0,1,0
356,37956,1,0,0,1,0,0,0.557399602,1,1,0,1,32765,6000,0,1,0,0,0
357,739932,0,0,0,0,0,1,0.428983203,0,1,1,1,32765,12000,0,0,0,0,1
358,103308,3,0,0,3,2,2,0.640323693,1,0,1,1,32765,9000,0,5,0,4,0
359,123892,3,1,0,3,0,3,0.497287853,1,1,0,1,10238,11697.00321,0,2,0,4,0
360,824793,1,1,0,1,1,3,0.446647345,1,1,0,1,32765,10000,0,5,0,1,0
361,487034,1,1,0,1,0,0,0.271064215,1,0,0,0,10238,14000,0,0,0,4,0
362,253078,1,0,0,1,0,0,0.565578092,1,1,1,0,10238,12000,1,0,0,0,0
363,587387,1,1,0,1,0,3,0.381262307,1,0,1,1,10238,9000,0,3,0,2,0
364,334556,1,1,0,0,2,2,0.639128158,1,0,0,1,10238,10000,0,0,0,0,0
365,403057,3,0,0,0,0,0,0.605440529,1,1,1,1,10238,13000,0,0,0,0,0
366,732295,2,0,0,2,2,2,0.686202786,1,1,0,0,10238,14000,0,0,0,3,0
367,933941,1,1,0,1,0,1,0.425983068,0,1,0,1,10238,14000,0,0,0,1,0
368,520007,0,1,0,0,0,1,0.354225843,0,1,0,1,10238,11697.00321,0,0,0,0,1
369,871263,3,0,0,1,2,2,0.583806136,1,0,1,1,10238,11000,0,0,0,0,0
370,864717,3,1,0,3,0,2,0.587316593,1,0,0,1,92101,11000,0,3,1,7,0
371,565346,0,0,0,0,0,3,0.566843892,1,1,0,0,32765,16000,0,0,0,0,1
372,718626,1,1,0,1,2,2,0.623765596,0,0,0,1,10238,12000,0,0,0,1,0
373,921816,2,0,0,2,0,2,0.833668421,1,0,1,1,10238,13000,0,2,0,0,0
374,431031,1,1,0,0,1,3,0.484255834,0,1,1,0,10238,13000,0,0,0,0,1
375,200636,1,1,0,1,0,0,0.661805501,1,1,0,1,10238,14000,0,1,0,0,0
376,70755,0,0,0,0,0,1,0.359817748,0,1,1,0,10238,11697.00321,0,0,0,0,1
377,22475,2,0,0,0,0,0,0.590567435,1,1,1,0,10238,11000,0,0,0,0,0
378,254814,1,1,0,1,0,3,0.43787863,1,0,0,1,32765,11000,0,3,0,0,0
379,799392,0,0,0,0,2,3,0.401018235,1,0,0,1,32765,11000,0,0,0,0,0
380,429212,0,0,0,0,0,3,0.424150088,1,1,0,0,10238,13000,0,0,0,0,1
381,408048,2,0,1,0,0,2,0.536000193,1,1,1,1,10238,12000,0,0,0,0,0
382,312015,2,0,0,2,2,2,0.874829991,1,0,0,0,10238,15000,0,0,0,1,0
383,280243,2,0,0,2,0,2,0.606850123,1,0,1,0,10238,12000,0,0,0,1,0
384,161784,1,0,0,0,1,1,0.207649722,0,1,1,1,10238,11000,0,0,0,0,1
385,979772,3,0,0,3,2,2,0.601929654,1,0,1,1,32765,6000,0,6,1,1,0
386,173922,2,1,1,0,2,2,0.560951017,1,1,1,1,10238,10000,0,0,0,0,0
387,297613,2,0,0,0,2,2,0.660019583,1,0,0,1,10238,12000,0,0,0,0,0
388,178142,1,1,0,1,2,2,0.573910055,1,1,1,1,10238,11000,0,1,0,4,0
389,622497,1,1,0,0,0,0,0.461155862,1,0,0,1,10238,12000,0,0,0,0,1
390,342957,2,0,1,0,2,2,0.541154359,1,0,1,1,10238,9000,0,0,0,0,0
391,318054,1,0,0,1,0,2,0.74868393,0,0,0,1,32765,11697.00321,0,0,0,0,0
392,178359,2,1,0,2,2,2,0.516501526,0,1,1,1,10238,11000,0,2,0,3,0
393,821985,3,1,0,3,2,2,0.789663708,1,1,1,1,10238,7000,0,8,0,5,0
394,810334,3,0,0,1,2,2,0.626153958,1,1,1,1,10238,8000,0,0,0,0,0
395,818305,1,1,0,1,2,2,0.482653317,1,0,1,1,92101,11000,0,1,0,2,0
396,586430,1,1,0,1,2,2,0.627726216,0,1,1,1,10238,10000,0,0,0,4,0
397,662672,2,0,0,1,0,3,0.435193669,0,1,0,0,10238,13000,0,2,0,2,1
398,770081,1,0,0,1,2,0,0.467685918,0,0,0,0,10238,17000,0,2,0,1,0
399,787457,1,0,0,1,0,0,0.406430495,1,0,0,1,10238,15000,0,2,0,1,0
400,527739,1,1,0,1,2,2,0.428728512,1,1,0,0,10238,14000,0,2,0,0,0
401,965475,1,1,0,1,0,3,0.418097297,0,0,0,1,10238,11697.00321,1,0,0,0,0
402,692484,1,0,0,1,2,3,0.473283916,0,1,0,1,32765,11000,0,3,0,1,0
403,571298,3,1,0,0,2,2,0.740341073,1,1,1,1,10238,9000,0,0,0,0,1
404,701289,2,0,0,2,2,2,0.729716909,1,1,0,1,10238,15000,1,0,0,1,0
405,879256,0,0,0,0,1,3,0.404005199,0,1,0,1,10238,9000,0,0,0,0,0
406,649732,2,1,1,1,0,2,0.530349303,1,1,1,1,10238,10000,0,1,1,3,0
407,855779,2,0,0,2,0,2,0.597964121,1,1,0,1,10238,12000,0,1,0,2,0
408,625532,1,1,0,1,1,3,0.34815262,0,0,1,0,10238,12000,0,1,0,1,0
409,506830,2,0,0,2,0,0,0.595385496,1,1,1,1,10238,11697.00321,0,1,0,0,0
410,291891,1,1,0,1,1,3,0.468024884,1,1,0,1,32765,11697.00321,0,4,1,1,1
411,3025,3,0,1,1,2,2,0.601312251,1,1,1,1,32765,8000,0,2,0,0,0
412,683267,3,0,0,0,0,2,0.566436937,0,1,1,1,10238,10000,0,0,0,0,1
413,839311,3,1,0,3,1,0,0.583080474,1,1,1,1,10238,9000,0,4,1,6,0
414,969959,1,1,1,1,0,3,0.432879299,1,1,0,1,10238,14000,0,0,2,0,0
415,694890,1,0,0,1,1,0,0.414990223,0,0,0,1,32765,11697.00321,0,3,0,1,1
416,912505,1,1,0,1,2,0,0.57659243,0,1,0,0,92101,16000,0,2,0,0,1
417,298912,3,0,0,3,2,2,0.726543559,1,1,0,0,10238,16000,0,1,1,0,0
418,336753,3,1,0,3,0,3,0.347931581,0,1,1,1,10238,12000,0,5,1,5,0
419,667341,0,1,0,0,0,1,0.431177855,1,0,0,0,10238,16000,0,0,0,0,0
420,790649,2,0,0,0,1,0,0.554922853,0,1,1,1,10238,12000,0,0,0,0,0
421,967869,2,0,0,2,1,2,0.549637849,1,0,1,1,32765,12000,1,3,0,0,0
422,806032,0,0,0,0,1,1,0.326463648,0,1,0,0,10238,14000,0,0,0,0,1
423,648666,1,0,0,1,2,0,0.528995675,0,1,1,0,10238,9000,0,2,0,1,1
424,21860,0,0,0,0,0,3,0.512563072,1,1,0,0,32765,12000,0,0,0,0,1
425,983493,1,0,1,1,1,0,0.42337709,0,1,1,1,32765,10000,0,0,0,0,0
426,916881,1,1,0,1,0,3,0.394370979,0,1,0,1,10238,13000,0,3,0,0,0
427,381852,3,1,1,0,2,2,0.491799006,0,1,0,1,92101,14000,0,0,0,0,1
428,937208,3,0,0,2,2,2,0.604997393,1,0,1,1,10238,13000,0,2,1,0,0
429,95412,2,1,1,2,0,2,0.70807415,1,0,1,1,10238,10000,0,1,0,4,0
430,607006,2,0,0,2,0,2,0.552518238,1,1,1,1,10238,12000,0,1,0,2,0
431,157650,1,1,0,0,1,0,0.560860224,0,1,1,0,10238,15000,0,0,0,0,1
432,84004,2,0,0,2,2,2,0.758276305,1,0,1,1,10238,9000,0,1,1,1,0
433,615309,3,1,0,0,2,2,0.639973273,1,1,1,1,10238,11697.00321,0,0,0,0,1
434,137282,2,0,0,0,0,0,0.351370474,1,1,0,0,10238,11697.00321,0,0,0,0,1
435,46700,2,1,0,2,2,2,0.697037998,1,0,1,0,10238,15000,0,4,0,4,0
436,650982,2,1,0,1,0,2,0.64414975,1,1,0,1,10238,12000,0,0,0,2,0
437,495635,2,0,0,2,0,0,0.508218394,0,1,1,1,10238,9000,0,4,1,1,0
438,411155,1,1,0,1,2,2,0.500883797,1,0,1,1,10238,11697.00321,0,5,0,2,0
439,471169,1,1,0,1,0,2,0.696136174,1,0,0,1,10238,13000,0,3,0,1,0
440,725883,2,0,0,1,2,2,0.471576793,1,1,1,1,92101,12000,0,0,1,0,0
441,425246,2,1,0,1,2,2,0.46237472,0,0,1,1,10238,14000,0,2,1,0,0
442,887542,2,1,0,1,2,0,0.509655379,0,0,1,1,10238,9000,0,1,0,3,0
443,541272,2,1,0,2,0,0,0.417890083,0,1,1,1,10238,10000,0,4,0,3,0
444,826670,2,0,0,0,2,2,0.690148098,1,1,1,1,32765,7000,0,0,0,0,0
445,743957,2,0,0,1,0,0,0.55082372,1,1,1,0,10238,15000,0,0,0,0,0
446,574624,1,1,0,1,0,3,0.561936942,0,0,0,1,32765,12000,0,3,0,0,0
447,453895,3,0,0,2,0,2,0.642693747,1,1,0,1,10238,10000,0,1,0,3,0
448,111851,3,0,0,3,0,0,0.604500103,1,1,1,1,10238,13000,1,3,1,3,0
449,47628,1,0,1,1,2,3,0.434799641,1,1,1,0,10238,11000,0,2,0,0,0
450,708828,2,0,1,2,0,2,0.559830946,1,0,1,1,10238,7000,0,1,0,0,0
451,819883,2,1,0,1,1,3,0.443952021,1,1,0,1,32765,9000,0,3,1,1,0
452,232634,0,1,0,0,1,0,0.416392957,1,1,0,0,32765,11000,0,0,0,0,1
453,892258,3,1,0,3,2,2,0.529460765,1,1,1,1,32765,10000,0,13,0,1,0
454,243010,0,1,0,0,2,1,0.41869408,0,1,0,1,10238,8000,0,0,0,0,1
455,368602,3,1,0,3,0,2,0.701891245,1,1,1,1,10238,8000,0,3,1,7,0
456,623636,1,0,0,1,2,2,0.684762299,0,0,1,1,10238,14000,0,1,0,2,0
457,757103,1,0,0,1,0,1,0.520014759,0,1,0,0,10238,15000,0,2,0,1,0
458,771076,2,1,0,2,2,2,0.520085635,1,1,1,1,92101,11697.00321,0,1,0,2,1
459,375862,3,0,0,2,2,2,0.575657568,1,1,1,1,32765,12000,0,4,0,1,0
460,732956,1,0,1,1,0,0,0.552740867,0,1,0,0,10238,16000,0,0,0,3,1
461,774402,1,1,0,0,1,3,0.450329344,1,0,1,1,10238,13000,0,0,0,0,0
462,679565,3,0,0,3,0,2,0.606115989,1,1,1,1,92101,11697.00321,0,2,1,2,0
463,656626,1,1,0,0,2,0,0.564156721,1,1,0,1,10238,13000,0,0,0,0,0
464,146700,1,0,0,1,0,3,0.508008345,0,1,1,0,10238,11697.00321,0,1,0,2,0
465,816938,0,1,0,0,0,3,0.370792384,0,1,1,1,10238,13000,0,0,0,0,1
466,440294,2,1,0,2,0,0,0.599016319,0,1,0,1,10238,12000,0,2,0,4,0
467,792276,3,1,0,3,0,2,0.64209667,1,0,1,1,10238,12000,0,5,1,2,0
468,951251,2,0,1,0,1,2,0.562839002,1,1,1,0,32765,10000,0,0,0,0,0
469,395570,2,0,0,0,2,3,0.386407082,0,1,0,0,10238,16000,0,0,0,0,1
470,736323,1,0,1,0,1,1,0.336185325,0,1,1,1,10238,9000,0,0,0,0,1
471,725583,2,1,0,2,2,2,0.736750457,1,1,0,1,10238,15000,0,3,0,3,0
472,53552,1,1,0,1,1,1,0.337655738,0,1,0,0,10238,11697.00321,0,2,0,0,0
473,954412,0,1,0,0,0,1,0.326061548,0,1,0,1,10238,10000,0,0,0,0,1
474,931629,1,1,0,0,0,3,0.397676855,0,1,0,0,10238,12000,0,0,0,0,1
475,255230,3,1,0,1,0,2,0.563939759,1,1,0,1,10238,13000,0,2,1,1,0
476,31403,1,0,0,1,0,3,0.418369455,1,1,1,0,10238,11000,0,1,0,1,0
477,136957,0,0,0,0,2,0,0.640424297,1,1,1,1,10238,5000,0,0,0,0,1
478,58535,1,1,0,0,2,0,0.439352824,0,0,1,1,10238,8000,0,0,0,0,1
479,750889,2,0,0,2,0,0,0.530586746,1,1,0,1,10238,12000,0,3,0,0,0
480,592584,1,0,0,1,0,0,0.59430327,1,1,1,1,10238,8000,0,0,0,1,0
481,263154,1,0,1,1,0,3,0.534343523,0,1,0,0,10238,14000,0,0,0,0,1
482,842364,1,0,0,0,2,0,0.665574912,1,0,0,0,10238,12000,0,0,0,0,0
483,687419,1,1,0,1,2,2,0.629970441,1,0,1,1,10238,11000,0,1,1,2,0
484,529208,3,1,0,3,2,2,0.608479013,1,1,1,1,10238,9000,0,5,0,4,0
485,306684,0,0,0,0,1,1,0.373351589,1,1,0,0,10238,12000,0,0,0,0,1
486,883009,1,1,0,1,2,2,0.517103557,1,1,1,1,10238,14000,0,2,1,3,0
487,74704,2,0,0,1,2,2,0.642882122,1,1,0,0,10238,14000,0,0,0,1,0
488,872809,2,1,0,2,2,2,0.59737347,1,0,1,1,32765,8000,0,7,1,3,0
489,142973,0,0,0,0,0,1,0.597391373,0,1,0,0,10238,16000,0,0,0,0,1
490,100513,3,1,0,0,0,2,0.680792977,1,0,1,1,10238,9000,0,0,0,0,0
491,984062,0,0,0,0,0,3,0.533600703,0,1,0,0,10238,14000,0,0,0,0,1
492,538916,0,0,0,0,0,1,0.415165094,1,1,0,0,32765,13000,0,0,0,0,0
493,881409,3,1,0,3,2,2,0.406325302,1,1,0,1,10238,16000,0,6,1,1,0
494,967125,3,0,0,3,2,2,0.655321269,1,1,1,1,10238,10000,0,5,0,2,0
495,448918,2,0,0,0,2,0,0.49682865,1,1,1,1,92101,11697.00321,0,0,0,0,1
496,530396,0,0,1,0,0,0,0.485955753,1,1,0,0,10238,13000,0,0,0,0,1
497,157882,0,1,0,0,2,3,0.437364107,1,1,0,0,21217,14000,0,0,0,0,1
498,456215,1,1,0,0,2,2,0.652311526,0,0,0,0,32765,14000,0,0,0,0,1
499,464357,3,1,1,2,2,2,0.832648956,0,1,1,1,10238,10000,1,1,2,2,0
500,28229,0,1,0,0,2,0,0.305465066,1,1,0,1,10238,13000,0,0,0,0,1
501,144989,1,0,0,1,2,0,0.402204537,0,1,1,1,10238,11697.00321,0,1,0,0,0
502,577557,1,1,0,1,2,3,0.437785285,1,1,0,0,10238,15000,0,1,0,1,0
503,29218,0,1,0,0,1,1,0.515333459,0,1,0,0,92101,12000,0,0,0,0,1
504,850080,2,0,0,2,2,2,0.694161229,1,0,0,0,10238,13000,0,1,0,0,0
505,851438,1,1,0,1,0,3,0.500222651,0,1,1,1,32765,9000,0,3,0,0,1
506,75241,1,0,0,1,1,1,0.390821689,1,1,0,1,92101,10000,0,1,0,0,0
507,292051,1,0,0,1,1,1,0.474375846,1,1,0,0,10238,15000,0,2,0,0,0
508,155114,0,1,0,0,2,3,0.430699068,1,1,1,1,10238,13000,0,0,0,0,1
509,786259,1,1,0,1,0,2,0.558133543,1,1,1,1,32765,9000,0,4,1,1,1
510,444073,0,1,1,0,0,3,0.472336478,1,0,1,0,92101,15000,0,0,0,0,1
511,55182,1,0,0,1,0,3,0.517826296,1,0,0,0,32765,10000,0,2,0,0,0
512,611274,1,1,1,1,1,1,0.24102885,1,1,0,0,10238,11000,0,2,0,1,0
513,97079,2,1,1,2,1,1,0.165816828,0,1,0,1,32765,9000,0,7,0,3,0
514,178185,1,0,0,0,0,3,0.443689816,0,1,0,0,10238,14000,0,0,0,0,1
515,857849,2,0,0,2,0,2,0.620212925,1,0,1,1,10238,9000,1,1,0,2,0
516,26255,2,0,0,0,2,2,0.641252644,1,1,0,1,32765,10000,0,0,0,0,0
517,787417,0,1,0,0,1,1,0.274255324,0,1,0,0,10238,16000,0,0,0,0,1
518,84677,2,0,0,2,2,0,0.565818588,1,1,0,0,10238,14000,0,0,1,0,0
519,993623,0,1,0,0,1,1,0.399426012,1,1,0,1,10238,9000,0,0,0,0,0
520,372474,2,0,0,2,0,2,0.432834683,1,0,1,0,10238,13000,0,1,0,0,0
521,106981,1,0,0,1,2,0,0.358307182,1,1,1,1,92101,12000,0,0,0,1,0
522,649313,1,0,0,1,2,2,0.539565565,1,1,1,1,10238,8000,0,1,0,2,0
523,220243,3,0,0,2,2,2,0.75348636,0,1,1,1,10238,10000,0,1,0,2,0
524,784778,2,1,0,2,2,2,0.492497096,1,1,1,1,32765,12000,0,7,1,2,0
525,885018,2,0,0,2,0,2,0.587552575,1,0,1,0,10238,12000,0,0,1,1,0
526,278151,1,1,0,1,2,0,0.589266594,1,1,0,1,10238,16000,0,0,0,2,0
527,589915,1,1,0,0,1,1,0.418859619,0,1,0,0,32765,15000,0,0,0,0,1
528,481388,0,1,0,0,1,3,0.335178252,0,1,0,1,10238,12000,0,0,0,0,1
529,827198,2,1,0,2,2,2,0.638668405,1,1,1,1,32765,8000,0,6,0,3,0
530,55712,1,0,0,0,0,2,0.642313206,0,1,0,0,10238,14000,0,0,0,0,1
531,748080,1,0,0,1,0,2,0.725938745,1,1,0,0,32765,14000,0,1,1,0,0
532,877703,1,0,0,1,0,0,0.525086127,1,1,1,1,10238,14000,0,1,0,0,0
533,402240,3,1,0,0,2,2,0.415330392,0,0,1,1,32765,10000,0,0,0,0,1
534,623818,2,1,0,2,2,2,0.671171509,1,1,1,1,10238,11697.00321,0,2,2,2,0
535,191449,0,0,0,0,1,3,0.419274683,1,1,0,1,10238,15000,0,0,0,0,1
536,304034,3,1,0,3,2,2,0.454338563,1,0,1,1,10238,12000,0,5,0,6,0
537,915799,2,1,0,2,0,0,0.437756703,1,0,1,1,10238,6000,0,3,1,8,0
538,788184,0,1,0,0,2,0,0.506793058,1,0,1,1,92101,12000,0,0,0,0,0
539,580249,3,1,0,3,0,2,0.529565124,1,1,1,1,10238,12000,0,3,1,4,0
540,166102,2,1,1,2,0,2,0.526414377,1,1,1,1,10238,12000,0,2,1,3,0
541,455260,1,0,0,1,0,3,0.370370455,1,1,1,1,32765,9000,0,1,0,0,0
542,137502,2,1,0,2,2,2,0.493034347,0,0,1,1,10238,10000,0,3,0,4,0
543,147076,0,0,0,0,2,3,0.363386917,0,1,0,1,10238,13000,0,0,0,0,1
544,447397,2,1,0,2,2,2,0.577022405,1,0,0,0,10238,17000,0,1,0,0,0
545,968169,1,0,0,1,0,0,0.418459436,0,1,0,1,10238,12000,0,0,0,0,0
546,573424,1,0,0,1,1,0,0.561221343,1,1,0,0,32765,12000,0,2,0,1,1
547,94746,0,1,0,0,1,1,0.332983949,0,1,0,0,10238,15000,0,0,0,0,1
548,858153,2,1,0,2,2,2,0.603204695,1,1,1,1,10238,8000,0,1,0,1,0
549,658967,0,0,0,0,2,3,0.564971797,1,0,0,0,32765,14000,0,0,0,0,0
550,829242,2,1,0,1,1,3,0.439925354,1,1,1,1,10238,10000,0,2,0,3,0
551,897466,2,0,0,1,2,2,0.624651065,1,0,1,0,32765,12000,0,3,0,1,0
552,57521,2,0,0,2,2,2,0.396110659,1,1,1,0,10238,14000,0,0,1,0,0
553,389871,1,1,0,0,2,2,0.536448592,1,0,1,1,10238,10000,0,0,0,0,0
554,766476,2,0,0,2,0,1,0.428347449,0,1,0,1,10238,14000,0,2,0,0,0
555,382122,2,1,0,2,0,0,0.518953698,1,1,1,1,10238,12000,0,3,1,5,0
556,37701,1,1,1,1,0,1,0.350298676,0,1,0,1,10238,13000,0,0,1,1,1
557,678182,0,1,0,0,2,0,0.550816908,0,1,0,0,32765,11000,0,0,0,0,1
558,357428,2,0,0,1,2,2,0.61615646,1,0,1,1,10238,8000,1,1,0,0,0
559,16345,0,1,0,0,2,2,0.722598408,1,1,0,0,32765,11000,0,0,0,0,1
560,380072,1,1,0,0,1,3,0.366169799,1,1,0,0,10238,14000,0,0,0,0,1
561,202978,1,1,0,1,1,3,0.582285179,1,1,0,0,10238,12000,0,0,0,4,0
562,444245,3,1,1,0,2,2,0.613758432,0,0,1,1,10238,11000,0,0,0,0,0
563,836104,1,1,0,1,0,0,0.459557401,1,1,1,1,10238,11697.00321,0,3,1,3,0
564,672478,1,1,1,1,2,2,0.602301385,1,1,1,0,32765,11000,0,2,0,0,1
565,284939,3,0,0,3,2,2,0.674163893,1,0,1,1,10238,13000,0,3,0,5,0
566,753714,2,0,0,2,2,2,0.581044805,0,0,1,1,10238,8000,0,1,2,1,0
567,385568,2,0,0,2,1,0,0.535921711,1,1,1,1,32765,9000,1,3,0,1,0
568,769261,1,0,0,1,0,2,0.568939031,1,0,1,1,10238,9000,0,0,0,1,0
569,559890,2,0,0,0,2,2,0.766660479,1,1,0,1,32765,11000,0,0,0,0,1
570,326316,2,0,0,2,2,2,0.814796434,1,0,1,1,32765,8000,0,3,0,1,0
571,626735,0,0,0,0,2,3,0.469925369,1,1,0,0,32765,13000,0,0,0,0,0
572,574525,0,0,0,0,0,1,0.239743103,0,1,0,0,10238,19000,0,0,0,0,1
573,44924,2,1,0,1,2,2,0.661976832,1,0,1,1,10238,8000,0,0,0,1,0
574,877892,2,0,0,0,0,2,0.70447327,1,0,0,1,10238,8000,0,0,0,0,0
575,790141,2,1,0,1,2,0,0.425274052,0,1,0,0,10238,12000,0,2,0,0,1
576,892723,1,0,0,1,2,2,0.487823037,1,1,1,1,32765,11697.00321,0,4,2,0,0
577,236395,1,0,0,1,1,1,0.288043602,0,1,0,1,10238,16000,0,1,0,1,0
578,856269,2,1,0,2,2,0,0.443316349,1,1,1,1,92101,11000,0,2,0,2,0
579,840085,1,0,0,1,0,0,0.444010901,0,1,1,0,10238,11000,0,2,0,0,1
